Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_427,0,0,4915,4915,MRI
MRI_444,0,0,4915,4915,MRI
MRI_472,0,0,4915,4915,MRI
MRI_478,0,0,4915,4915,MRI
MRI_560,0,0,4915,4915,MRI
MRI_787215,0,0,4915,4915,MRI
MRI_787221,0,0,4915,4915,MRI
MRI_787338,0,0,4915,4915,MRI
MRI_787377,0,0,4915,4915,MRI
MRI_787485,0,0,4915,4915,MRI
MRI_787488,0,0,4915,4915,MRI
MRI_787504,0,0,4915,4915,MRI
MRI_787588,0,0,4915,4915,MRI
MRI_787604,0,0,4915,4915,MRI
MRI_787695,0,0,4915,4915,MRI
MRI_787704,0,0,4915,4915,MRI
MRI_787866,0,0,4915,4915,MRI
MRI_787892,0,0,4915,4915,MRI
MRI_788016,0,0,4915,4915,MRI
MRI_788047,0,0,4915,4915,MRI
MRI_788100,0,0,4915,4915,MRI
MRI_788140,0,0,4915,4915,MRI
MRI_788167,0,0,4915,4915,MRI
MRI_788182,0,0,4915,4915,MRI
MRI_788340,0,0,4915,4915,MRI
MRI_788414,0,0,4915,4915,MRI
MRI_788420,0,0,4915,4915,MRI
MRI_788426,0,0,4915,4915,MRI
MRI_788483,0,0,4915,4915,MRI
MRI_788605,0,0,4915,4915,MRI
MRI_788672,0,0,4915,4915,MRI
MRI_788830,0,0,4915,4915,MRI
MRI_788935,0,0,4915,4915,MRI
MRI_788986,0,0,4915,4915,MRI
MRI_789143,0,0,4915,4915,MRI
MRI_789237,0,0,4915,4915,MRI
MRI_789367,0,0,4915,4915,MRI
MRI_789389,0,0,4915,4915,MRI
MRI_789582,0,0,4915,4915,MRI
MRI_789767,0,0,4915,4915,MRI
MRI_789809,0,0,4915,4915,MRI
MRI_789812,0,0,4915,4915,MRI
MRI_789866,0,0,4915,4915,MRI
MRI_789956,0,0,4915,4915,MRI
MRI_789995,0,0,4915,4915,MRI
MRI_790024,0,0,4915,4915,MRI
MRI_790052,0,0,4915,4915,MRI
MRI_790060,0,0,4915,4915,MRI
MRI_790155,0,0,4915,4915,MRI
MRI_790232,0,0,4915,4915,MRI
MRI_790398,0,0,4915,4915,MRI
MRI_790491,0,0,4915,4915,MRI
MRI_790516,0,0,4915,4915,MRI
MRI_790523,0,0,4915,4915,MRI
MRI_790753,0,0,4915,4915,MRI
MRI_790781,0,0,4915,4915,MRI
MRI_790803,0,0,4915,4915,MRI
MRI_790909,0,0,4915,4915,MRI
MRI_791065,0,0,4915,4915,MRI
MRI_791081,0,0,4915,4915,MRI
MRI_791084,0,0,4915,4915,MRI
MRI_791127,0,0,4915,4915,MRI
MRI_791154,0,0,4915,4915,MRI
MRI_791166,0,0,4915,4915,MRI
MRI_791234,0,0,4915,4915,MRI
MRI_791239,0,0,4915,4915,MRI
MRI_791281,0,0,4915,4915,MRI
MRI_791317,0,0,4915,4915,MRI
MRI_791383,0,0,4915,4915,MRI
MRI_791403,0,0,4915,4915,MRI
MRI_791486,0,0,4915,4915,MRI
MRI_791510,0,0,4915,4915,MRI
MRI_791585,0,0,4915,4915,MRI
MRI_791641,0,0,4915,4915,MRI
MRI_791655,0,0,4915,4915,MRI
MRI_791673,0,0,4915,4915,MRI
MRI_791689,0,0,4915,4915,MRI
MRI_791786,0,0,4915,4915,MRI
MRI_791832,0,0,4915,4915,MRI
MRI_791841,0,0,4915,4915,MRI
MRI_791851,0,0,4915,4915,MRI
MRI_791897,0,0,4915,4915,MRI
MRI_791954,0,0,4915,4915,MRI
MRI_791969,0,0,4915,4915,MRI
MRI_791974,0,0,4915,4915,MRI
MRI_792150,0,0,4915,4915,MRI
MRI_792360,0,0,4915,4915,MRI
MRI_792379,0,0,4915,4915,MRI
MRI_792390,0,0,4915,4915,MRI
MRI_792553,0,0,4915,4915,MRI
MRI_792582,0,0,4915,4915,MRI
MRI_792777,0,0,4915,4915,MRI
MRI_792850,0,0,4915,4915,MRI
MRI_792853,0,0,4915,4915,MRI
MRI_792855,0,0,4915,4915,MRI
MRI_792904,0,0,4915,4915,MRI
MRI_792928,0,0,4915,4915,MRI
MRI_792979,0,0,4915,4915,MRI
MRI_793015,0,0,4915,4915,MRI
MRI_793022,0,0,4915,4915,MRI
MRI_793060,0,0,4915,4915,MRI
MRI_793092,0,0,4915,4915,MRI
MRI_793148,0,0,4915,4915,MRI
MRI_793150,0,0,4915,4915,MRI
MRI_793283,0,0,4915,4915,MRI
MRI_793359,0,0,4915,4915,MRI
MRI_793360,0,0,4915,4915,MRI
MRI_793369,0,0,4915,4915,MRI
MRI_793373,0,0,4915,4915,MRI
MRI_793396,0,0,4915,4915,MRI
MRI_659,0,0,4914,4914,MRI
MRI_772,0,0,4914,4914,MRI
MRI_798,0,0,4914,4914,MRI
MRI_822,0,0,4914,4914,MRI
MRI_1046,0,0,4914,4914,MRI
MRI_1055,0,0,4914,4914,MRI
MRI_1057,0,0,4914,4914,MRI
MRI_1122,0,0,4914,4914,MRI
MRI_1150,0,0,4914,4914,MRI
MRI_1252,0,0,4914,4914,MRI
MRI_1302,0,0,4914,4914,MRI
MRI_1376,0,0,4914,4914,MRI
MRI_1410,0,0,4914,4914,MRI
MRI_1444,0,0,4914,4914,MRI
MRI_1511,0,0,4914,4914,MRI
MRI_1695,0,0,4914,4914,MRI
MRI_1701,0,0,4914,4914,MRI
MRI_1713,0,0,4914,4914,MRI
MRI_1730,0,0,4914,4914,MRI
MRI_1741,0,0,4914,4914,MRI
MRI_1773,0,0,4914,4914,MRI
MRI_1888,0,0,4914,4914,MRI
MRI_1929,0,0,4914,4914,MRI
MRI_1936,0,0,4914,4914,MRI
MRI_2059,0,0,4914,4914,MRI
MRI_2113,0,0,4914,4914,MRI
MRI_2116,0,0,4914,4914,MRI
MRI_2119,0,0,4914,4914,MRI
MRI_2188,0,0,4914,4914,MRI
MRI_2363,0,0,4914,4914,MRI
MRI_2370,0,0,4914,4914,MRI
MRI_2399,0,0,4914,4914,MRI
MRI_2415,0,0,4914,4914,MRI
MRI_2428,0,0,4914,4914,MRI
MRI_2635,0,0,4914,4914,MRI
MRI_2665,0,0,4914,4914,MRI
MRI_2672,0,0,4914,4914,MRI
MRI_2723,0,0,4914,4914,MRI
MRI_2749,0,0,4914,4914,MRI
MRI_2765,0,0,4914,4914,MRI
MRI_2810,0,0,4914,4914,MRI
MRI_2847,0,0,4914,4914,MRI
MRI_2902,0,0,4914,4914,MRI
MRI_2938,0,0,4914,4914,MRI
MRI_3010,0,0,4914,4914,MRI
MRI_3026,0,0,4914,4914,MRI
MRI_3037,0,0,4914,4914,MRI
MRI_3052,0,0,4914,4914,MRI
MRI_3067,0,0,4914,4914,MRI
MRI_3159,0,0,4914,4914,MRI
MRI_3171,0,0,4914,4914,MRI
MRI_3217,0,0,4914,4914,MRI
MRI_3406,0,0,4914,4914,MRI
MRI_3410,0,0,4914,4914,MRI
MRI_3417,0,0,4914,4914,MRI
MRI_3474,0,0,4914,4914,MRI
MRI_3491,0,0,4914,4914,MRI
MRI_3555,0,0,4914,4914,MRI
MRI_3637,0,0,4914,4914,MRI
MRI_3642,0,0,4914,4914,MRI
MRI_3670,0,0,4914,4914,MRI
MRI_3746,0,0,4914,4914,MRI
MRI_3752,0,0,4914,4914,MRI
MRI_3793,0,0,4914,4914,MRI
MRI_3872,0,0,4914,4914,MRI
MRI_3999,0,0,4914,4914,MRI
MRI_4014,0,0,4914,4914,MRI
MRI_4115,0,0,4914,4914,MRI
MRI_4122,0,0,4914,4914,MRI
MRI_4210,0,0,4914,4914,MRI
MRI_4247,0,0,4914,4914,MRI
MRI_4275,0,0,4914,4914,MRI
MRI_4276,0,0,4914,4914,MRI
MRI_4292,0,0,4914,4914,MRI
MRI_4351,0,0,4914,4914,MRI
MRI_4500,0,0,4914,4914,MRI
MRI_4502,0,0,4914,4914,MRI
MRI_4604,0,0,4914,4914,MRI
MRI_4649,0,0,4914,4914,MRI
MRI_4785,0,0,4914,4914,MRI
MRI_4820,0,0,4914,4914,MRI
MRI_4837,0,0,4914,4914,MRI
MRI_4861,0,0,4914,4914,MRI
MRI_4889,0,0,4914,4914,MRI
MRI_4896,0,0,4914,4914,MRI
MRI_5001,0,0,4914,4914,MRI
MRI_5076,0,0,4914,4914,MRI
MRI_5100,0,0,4914,4914,MRI
MRI_5111,0,0,4914,4914,MRI
MRI_5128,0,0,4914,4914,MRI
MRI_5226,0,0,4914,4914,MRI
MRI_5274,0,0,4914,4914,MRI
MRI_5357,0,0,4914,4914,MRI
MRI_5367,0,0,4914,4914,MRI
MRI_5435,0,0,4914,4914,MRI
MRI_5459,0,0,4914,4914,MRI
MRI_5484,0,0,4914,4914,MRI
MRI_5549,0,0,4914,4914,MRI
MRI_5601,0,0,4914,4914,MRI
MRI_5799,0,0,4914,4914,MRI
MRI_5827,0,0,4914,4914,MRI
MRI_5922,0,0,4914,4914,MRI
MRI_5932,0,0,4914,4914,MRI
MRI_6023,0,0,4914,4914,MRI
MRI_6031,0,0,4914,4914,MRI
MRI_6130,0,0,4914,4914,MRI
MRI_6220,0,0,4914,4914,MRI
MRI_6233,0,0,4914,4914,MRI
MRI_6364,0,0,4914,4914,MRI
MRI_6370,0,0,4914,4914,MRI
MRI_6384,0,0,4914,4914,MRI
MRI_6396,0,0,4914,4914,MRI
MRI_64,0,0,4914,4914,MRI
MRI_97,0,0,4914,4914,MRI
MRI_120,0,0,4914,4914,MRI
MRI_196,0,0,4914,4914,MRI
MRI_233,0,0,4914,4914,MRI
MRI_255,0,0,4914,4914,MRI
MRI_258,0,0,4914,4914,MRI
MRI_314,0,0,4914,4914,MRI
MRI_340,0,0,4914,4914,MRI
MRI_480,0,0,4914,4914,MRI
MRI_541,0,0,4914,4914,MRI
MRI_574,0,0,4914,4914,MRI
MRI_578,0,0,4914,4914,MRI
MRI_787287,0,0,4914,4914,MRI
MRI_787290,0,0,4914,4914,MRI
MRI_787340,0,0,4914,4914,MRI
MRI_787356,0,0,4914,4914,MRI
MRI_787364,0,0,4914,4914,MRI
MRI_787385,0,0,4914,4914,MRI
MRI_787442,0,0,4914,4914,MRI
MRI_787550,0,0,4914,4914,MRI
MRI_787562,0,0,4914,4914,MRI
MRI_787657,0,0,4914,4914,MRI
MRI_787707,0,0,4914,4914,MRI
MRI_787807,0,0,4914,4914,MRI
MRI_787834,0,0,4914,4914,MRI
MRI_787839,0,0,4914,4914,MRI
MRI_787895,0,0,4914,4914,MRI
MRI_787948,0,0,4914,4914,MRI
MRI_787960,0,0,4914,4914,MRI
MRI_788018,0,0,4914,4914,MRI
MRI_788030,0,0,4914,4914,MRI
MRI_788087,0,0,4914,4914,MRI
MRI_788154,0,0,4914,4914,MRI
MRI_788163,0,0,4914,4914,MRI
MRI_788173,0,0,4914,4914,MRI
MRI_788210,0,0,4914,4914,MRI
MRI_788365,0,0,4914,4914,MRI
MRI_788499,0,0,4914,4914,MRI
MRI_788557,0,0,4914,4914,MRI
MRI_788560,0,0,4914,4914,MRI
MRI_788609,0,0,4914,4914,MRI
MRI_788642,0,0,4914,4914,MRI
MRI_788649,0,0,4914,4914,MRI
MRI_788733,0,0,4914,4914,MRI
MRI_788787,0,0,4914,4914,MRI
MRI_788813,0,0,4914,4914,MRI
MRI_788844,0,0,4914,4914,MRI
MRI_788954,0,0,4914,4914,MRI
MRI_788959,0,0,4914,4914,MRI
MRI_788977,0,0,4914,4914,MRI
MRI_789018,0,0,4914,4914,MRI
MRI_789020,0,0,4914,4914,MRI
MRI_789049,0,0,4914,4914,MRI
MRI_789052,0,0,4914,4914,MRI
MRI_789060,0,0,4914,4914,MRI
MRI_789137,0,0,4914,4914,MRI
MRI_789148,0,0,4914,4914,MRI
MRI_789185,0,0,4914,4914,MRI
MRI_789218,0,0,4914,4914,MRI
MRI_789254,0,0,4914,4914,MRI
MRI_789442,0,0,4914,4914,MRI
MRI_789470,0,0,4914,4914,MRI
MRI_789531,0,0,4914,4914,MRI
MRI_789566,0,0,4914,4914,MRI
MRI_789649,0,0,4914,4914,MRI
MRI_789681,0,0,4914,4914,MRI
MRI_789688,0,0,4914,4914,MRI
MRI_789830,0,0,4914,4914,MRI
MRI_789905,0,0,4914,4914,MRI
MRI_789912,0,0,4914,4914,MRI
MRI_790001,0,0,4914,4914,MRI
MRI_790039,0,0,4914,4914,MRI
MRI_790089,0,0,4914,4914,MRI
MRI_790111,0,0,4914,4914,MRI
MRI_790203,0,0,4914,4914,MRI
MRI_790455,0,0,4914,4914,MRI
MRI_790464,0,0,4914,4914,MRI
MRI_790504,0,0,4914,4914,MRI
MRI_790531,0,0,4914,4914,MRI
MRI_790558,0,0,4914,4914,MRI
MRI_790598,0,0,4914,4914,MRI
MRI_790740,0,0,4914,4914,MRI
MRI_790765,0,0,4914,4914,MRI
MRI_790778,0,0,4914,4914,MRI
MRI_790899,0,0,4914,4914,MRI
MRI_790900,0,0,4914,4914,MRI
MRI_791052,0,0,4914,4914,MRI
MRI_791057,0,0,4914,4914,MRI
MRI_791287,0,0,4914,4914,MRI
MRI_791314,0,0,4914,4914,MRI
MRI_791387,0,0,4914,4914,MRI
MRI_791397,0,0,4914,4914,MRI
MRI_791466,0,0,4914,4914,MRI
MRI_791539,0,0,4914,4914,MRI
MRI_791557,0,0,4914,4914,MRI
MRI_791570,0,0,4914,4914,MRI
MRI_791656,0,0,4914,4914,MRI
MRI_791666,0,0,4914,4914,MRI
MRI_791739,0,0,4914,4914,MRI
MRI_791752,0,0,4914,4914,MRI
MRI_791756,0,0,4914,4914,MRI
MRI_791796,0,0,4914,4914,MRI
MRI_791811,0,0,4914,4914,MRI
MRI_791842,0,0,4914,4914,MRI
MRI_791862,0,0,4914,4914,MRI
MRI_791911,0,0,4914,4914,MRI
MRI_791953,0,0,4914,4914,MRI
MRI_791964,0,0,4914,4914,MRI
MRI_792082,0,0,4914,4914,MRI
MRI_792101,0,0,4914,4914,MRI
MRI_792122,0,0,4914,4914,MRI
MRI_792260,0,0,4914,4914,MRI
MRI_792281,0,0,4914,4914,MRI
MRI_792403,0,0,4914,4914,MRI
MRI_792420,0,0,4914,4914,MRI
MRI_792472,0,0,4914,4914,MRI
MRI_792526,0,0,4914,4914,MRI
MRI_792554,0,0,4914,4914,MRI
MRI_792613,0,0,4914,4914,MRI
MRI_792658,0,0,4914,4914,MRI
MRI_792675,0,0,4914,4914,MRI
MRI_792717,0,0,4914,4914,MRI
MRI_792754,0,0,4914,4914,MRI
MRI_792784,0,0,4914,4914,MRI
MRI_792854,0,0,4914,4914,MRI
MRI_792910,0,0,4914,4914,MRI
MRI_793072,0,0,4914,4914,MRI
MRI_793184,0,0,4914,4914,MRI
MRI_793243,0,0,4914,4914,MRI
MRI_793244,0,0,4914,4914,MRI
MRI_793318,0,0,4914,4914,MRI
MRI_793342,0,0,4914,4914,MRI
MRI_793351,0,0,4914,4914,MRI
MRI_793352,0,0,4914,4914,MRI
MRI_793386,0,0,4914,4914,MRI
MRI_793424,0,0,4914,4914,MRI
MRI_793429,0,0,4914,4914,MRI
MRI_793476,0,0,4914,4914,MRI
MRI_793524,0,0,4914,4914,MRI
MRI_793550,0,0,4914,4914,MRI
MRI_793560,0,0,4914,4914,MRI
MRI_793595,0,0,4914,4914,MRI
MRI_679,0,0,4913,4913,MRI
MRI_689,0,0,4913,4913,MRI
MRI_738,0,0,4913,4913,MRI
MRI_819,0,0,4913,4913,MRI
MRI_885,0,0,4913,4913,MRI
MRI_886,0,0,4913,4913,MRI
MRI_894,0,0,4913,4913,MRI
MRI_913,0,0,4913,4913,MRI
MRI_922,0,0,4913,4913,MRI
MRI_986,0,0,4913,4913,MRI
MRI_1059,0,0,4913,4913,MRI
MRI_1077,0,0,4913,4913,MRI
MRI_1113,0,0,4913,4913,MRI
MRI_1326,0,0,4913,4913,MRI
MRI_1359,0,0,4913,4913,MRI
MRI_1580,0,0,4913,4913,MRI
MRI_1716,0,0,4913,4913,MRI
MRI_1727,0,0,4913,4913,MRI
MRI_1737,0,0,4913,4913,MRI
MRI_1739,0,0,4913,4913,MRI
MRI_1780,0,0,4913,4913,MRI
MRI_1794,0,0,4913,4913,MRI
MRI_1868,0,0,4913,4913,MRI
MRI_1870,0,0,4913,4913,MRI
MRI_1874,0,0,4913,4913,MRI
MRI_1896,0,0,4913,4913,MRI
MRI_1963,0,0,4913,4913,MRI
MRI_2045,0,0,4913,4913,MRI
MRI_2130,0,0,4913,4913,MRI
MRI_2133,0,0,4913,4913,MRI
MRI_2157,0,0,4913,4913,MRI
MRI_2175,0,0,4913,4913,MRI
MRI_2276,0,0,4913,4913,MRI
MRI_2451,0,0,4913,4913,MRI
MRI_2457,0,0,4913,4913,MRI
MRI_2551,0,0,4913,4913,MRI
MRI_2598,0,0,4913,4913,MRI
MRI_2929,0,0,4913,4913,MRI
MRI_3008,0,0,4913,4913,MRI
MRI_3059,0,0,4913,4913,MRI
MRI_3063,0,0,4913,4913,MRI
MRI_3114,0,0,4913,4913,MRI
MRI_3140,0,0,4913,4913,MRI
MRI_3232,0,0,4913,4913,MRI
MRI_3261,0,0,4913,4913,MRI
MRI_3453,0,0,4913,4913,MRI
MRI_3478,0,0,4913,4913,MRI
MRI_3526,0,0,4913,4913,MRI
MRI_3646,0,0,4913,4913,MRI
MRI_3797,0,0,4913,4913,MRI
MRI_3853,0,0,4913,4913,MRI
MRI_3880,0,0,4913,4913,MRI
MRI_3929,0,0,4913,4913,MRI
MRI_3955,0,0,4913,4913,MRI
MRI_3959,0,0,4913,4913,MRI
MRI_3976,0,0,4913,4913,MRI
MRI_4044,0,0,4913,4913,MRI
MRI_4100,0,0,4913,4913,MRI
MRI_4163,0,0,4913,4913,MRI
MRI_4169,0,0,4913,4913,MRI
MRI_4172,0,0,4913,4913,MRI
MRI_4288,0,0,4913,4913,MRI
MRI_4308,0,0,4913,4913,MRI
MRI_4456,0,0,4913,4913,MRI
MRI_4543,0,0,4913,4913,MRI
MRI_4682,0,0,4913,4913,MRI
MRI_4781,0,0,4913,4913,MRI
MRI_4810,0,0,4913,4913,MRI
MRI_4951,0,0,4913,4913,MRI
MRI_5051,0,0,4913,4913,MRI
MRI_5068,0,0,4913,4913,MRI
MRI_5276,0,0,4913,4913,MRI
MRI_5438,0,0,4913,4913,MRI
MRI_5491,0,0,4913,4913,MRI
MRI_5505,0,0,4913,4913,MRI
MRI_5512,0,0,4913,4913,MRI
MRI_5605,0,0,4913,4913,MRI
MRI_5703,0,0,4913,4913,MRI
MRI_5898,0,0,4913,4913,MRI
MRI_6060,0,0,4913,4913,MRI
MRI_6077,0,0,4913,4913,MRI
MRI_6110,0,0,4913,4913,MRI
MRI_6178,0,0,4913,4913,MRI
MRI_6391,0,0,4913,4913,MRI
MRI_33,0,0,4913,4913,MRI
MRI_40,0,0,4913,4913,MRI
MRI_84,0,0,4913,4913,MRI
MRI_88,0,0,4913,4913,MRI
MRI_130,0,0,4913,4913,MRI
MRI_149,0,0,4913,4913,MRI
MRI_290,0,0,4913,4913,MRI
MRI_348,0,0,4913,4913,MRI
MRI_351,0,0,4913,4913,MRI
MRI_400,0,0,4913,4913,MRI
MRI_426,0,0,4913,4913,MRI
MRI_483,0,0,4913,4913,MRI
MRI_519,0,0,4913,4913,MRI
MRI_548,0,0,4913,4913,MRI
MRI_561,0,0,4913,4913,MRI
MRI_579,0,0,4913,4913,MRI
MRI_787268,0,0,4913,4913,MRI
MRI_787272,0,0,4913,4913,MRI
MRI_787273,0,0,4913,4913,MRI
MRI_787282,0,0,4913,4913,MRI
MRI_787312,0,0,4913,4913,MRI
MRI_787328,0,0,4913,4913,MRI
MRI_787360,0,0,4913,4913,MRI
MRI_787372,0,0,4913,4913,MRI
MRI_787406,0,0,4913,4913,MRI
MRI_787441,0,0,4913,4913,MRI
MRI_787481,0,0,4913,4913,MRI
MRI_787649,0,0,4913,4913,MRI
MRI_787664,0,0,4913,4913,MRI
MRI_787694,0,0,4913,4913,MRI
MRI_787815,0,0,4913,4913,MRI
MRI_787843,0,0,4913,4913,MRI
MRI_787876,0,0,4913,4913,MRI
MRI_787885,0,0,4913,4913,MRI
MRI_787926,0,0,4913,4913,MRI
MRI_787934,0,0,4913,4913,MRI
MRI_787955,0,0,4913,4913,MRI
MRI_787976,0,0,4913,4913,MRI
MRI_788023,0,0,4913,4913,MRI
MRI_788024,0,0,4913,4913,MRI
MRI_788065,0,0,4913,4913,MRI
MRI_788069,0,0,4913,4913,MRI
MRI_788183,0,0,4913,4913,MRI
MRI_788205,0,0,4913,4913,MRI
MRI_788298,0,0,4913,4913,MRI
MRI_788344,0,0,4913,4913,MRI
MRI_788366,0,0,4913,4913,MRI
MRI_788496,0,0,4913,4913,MRI
MRI_788549,0,0,4913,4913,MRI
MRI_788575,0,0,4913,4913,MRI
MRI_788579,0,0,4913,4913,MRI
MRI_788595,0,0,4913,4913,MRI
MRI_788653,0,0,4913,4913,MRI
MRI_788658,0,0,4913,4913,MRI
MRI_788694,0,0,4913,4913,MRI
MRI_788740,0,0,4913,4913,MRI
MRI_788815,0,0,4913,4913,MRI
MRI_788857,0,0,4913,4913,MRI
MRI_788865,0,0,4913,4913,MRI
MRI_788912,0,0,4913,4913,MRI
MRI_788931,0,0,4913,4913,MRI
MRI_789048,0,0,4913,4913,MRI
MRI_789064,0,0,4913,4913,MRI
MRI_789092,0,0,4913,4913,MRI
MRI_789116,0,0,4913,4913,MRI
MRI_789120,0,0,4913,4913,MRI
MRI_789125,0,0,4913,4913,MRI
MRI_789170,0,0,4913,4913,MRI
MRI_789182,0,0,4913,4913,MRI
MRI_789251,0,0,4913,4913,MRI
MRI_789272,0,0,4913,4913,MRI
MRI_789287,0,0,4913,4913,MRI
MRI_789383,0,0,4913,4913,MRI
MRI_789478,0,0,4913,4913,MRI
MRI_789494,0,0,4913,4913,MRI
MRI_789564,0,0,4913,4913,MRI
MRI_789597,0,0,4913,4913,MRI
MRI_789605,0,0,4913,4913,MRI
MRI_789608,0,0,4913,4913,MRI
MRI_789609,0,0,4913,4913,MRI
MRI_789714,0,0,4913,4913,MRI
MRI_789727,0,0,4913,4913,MRI
MRI_789849,0,0,4913,4913,MRI
MRI_789897,0,0,4913,4913,MRI
MRI_789918,0,0,4913,4913,MRI
MRI_789924,0,0,4913,4913,MRI
MRI_789941,0,0,4913,4913,MRI
MRI_790020,0,0,4913,4913,MRI
MRI_790065,0,0,4913,4913,MRI
MRI_790082,0,0,4913,4913,MRI
MRI_790088,0,0,4913,4913,MRI
MRI_790140,0,0,4913,4913,MRI
MRI_790156,0,0,4913,4913,MRI
MRI_790169,0,0,4913,4913,MRI
MRI_790174,0,0,4913,4913,MRI
MRI_790194,0,0,4913,4913,MRI
MRI_790196,0,0,4913,4913,MRI
MRI_790262,0,0,4913,4913,MRI
MRI_790290,0,0,4913,4913,MRI
MRI_790314,0,0,4913,4913,MRI
MRI_790327,0,0,4913,4913,MRI
MRI_790351,0,0,4913,4913,MRI
MRI_790360,0,0,4913,4913,MRI
MRI_790401,0,0,4913,4913,MRI
MRI_790413,0,0,4913,4913,MRI
MRI_790451,0,0,4913,4913,MRI
MRI_790489,0,0,4913,4913,MRI
MRI_790592,0,0,4913,4913,MRI
MRI_790604,0,0,4913,4913,MRI
MRI_790622,0,0,4913,4913,MRI
MRI_790848,0,0,4913,4913,MRI
MRI_790930,0,0,4913,4913,MRI
MRI_790937,0,0,4913,4913,MRI
MRI_790970,0,0,4913,4913,MRI
MRI_790973,0,0,4913,4913,MRI
MRI_790992,0,0,4913,4913,MRI
MRI_791049,0,0,4913,4913,MRI
MRI_791064,0,0,4913,4913,MRI
MRI_791106,0,0,4913,4913,MRI
MRI_791111,0,0,4913,4913,MRI
MRI_791119,0,0,4913,4913,MRI
MRI_791190,0,0,4913,4913,MRI
MRI_791191,0,0,4913,4913,MRI
MRI_791227,0,0,4913,4913,MRI
MRI_791241,0,0,4913,4913,MRI
MRI_791252,0,0,4913,4913,MRI
MRI_791280,0,0,4913,4913,MRI
MRI_791285,0,0,4913,4913,MRI
MRI_791332,0,0,4913,4913,MRI
MRI_791378,0,0,4913,4913,MRI
MRI_791386,0,0,4913,4913,MRI
MRI_791389,0,0,4913,4913,MRI
MRI_791407,0,0,4913,4913,MRI
MRI_791470,0,0,4913,4913,MRI
MRI_791474,0,0,4913,4913,MRI
MRI_791495,0,0,4913,4913,MRI
MRI_791601,0,0,4913,4913,MRI
MRI_791603,0,0,4913,4913,MRI
MRI_791720,0,0,4913,4913,MRI
MRI_791759,0,0,4913,4913,MRI
MRI_791806,0,0,4913,4913,MRI
MRI_791813,0,0,4913,4913,MRI
MRI_791909,0,0,4913,4913,MRI
MRI_791919,0,0,4913,4913,MRI
MRI_791934,0,0,4913,4913,MRI
MRI_791944,0,0,4913,4913,MRI
MRI_791998,0,0,4913,4913,MRI
MRI_792012,0,0,4913,4913,MRI
MRI_792015,0,0,4913,4913,MRI
MRI_792124,0,0,4913,4913,MRI
MRI_792141,0,0,4913,4913,MRI
MRI_792155,0,0,4913,4913,MRI
MRI_792170,0,0,4913,4913,MRI
MRI_792299,0,0,4913,4913,MRI
MRI_792310,0,0,4913,4913,MRI
MRI_792350,0,0,4913,4913,MRI
MRI_792366,0,0,4913,4913,MRI
MRI_792375,0,0,4913,4913,MRI
MRI_792389,0,0,4913,4913,MRI
MRI_792454,0,0,4913,4913,MRI
MRI_792457,0,0,4913,4913,MRI
MRI_792496,0,0,4913,4913,MRI
MRI_792599,0,0,4913,4913,MRI
MRI_792627,0,0,4913,4913,MRI
MRI_792668,0,0,4913,4913,MRI
MRI_792788,0,0,4913,4913,MRI
MRI_792789,0,0,4913,4913,MRI
MRI_792844,0,0,4913,4913,MRI
MRI_792893,0,0,4913,4913,MRI
MRI_792913,0,0,4913,4913,MRI
MRI_792967,0,0,4913,4913,MRI
MRI_793012,0,0,4913,4913,MRI
MRI_793045,0,0,4913,4913,MRI
MRI_793096,0,0,4913,4913,MRI
MRI_793100,0,0,4913,4913,MRI
MRI_793130,0,0,4913,4913,MRI
MRI_793144,0,0,4913,4913,MRI
MRI_793167,0,0,4913,4913,MRI
MRI_793251,0,0,4913,4913,MRI
MRI_793330,0,0,4913,4913,MRI
MRI_793382,0,0,4913,4913,MRI
MRI_793385,0,0,4913,4913,MRI
MRI_793400,0,0,4913,4913,MRI
MRI_793439,0,0,4913,4913,MRI
MRI_793440,0,0,4913,4913,MRI
MRI_793459,0,0,4913,4913,MRI
MRI_793525,0,0,4913,4913,MRI
MRI_793535,0,0,4913,4913,MRI
MRI_793565,0,0,4913,4913,MRI
MRI_654,0,0,4912,4912,MRI
MRI_671,0,0,4912,4912,MRI
MRI_999,0,0,4912,4912,MRI
MRI_1051,0,0,4912,4912,MRI
MRI_1215,0,0,4912,4912,MRI
MRI_1237,0,0,4912,4912,MRI
MRI_1291,0,0,4912,4912,MRI
MRI_1504,0,0,4912,4912,MRI
MRI_1586,0,0,4912,4912,MRI
MRI_1726,0,0,4912,4912,MRI
MRI_1788,0,0,4912,4912,MRI
MRI_1796,0,0,4912,4912,MRI
MRI_1830,0,0,4912,4912,MRI
MRI_1840,0,0,4912,4912,MRI
MRI_2100,0,0,4912,4912,MRI
MRI_2198,0,0,4912,4912,MRI
MRI_2243,0,0,4912,4912,MRI
MRI_2398,0,0,4912,4912,MRI
MRI_2469,0,0,4912,4912,MRI
MRI_2554,0,0,4912,4912,MRI
MRI_2586,0,0,4912,4912,MRI
MRI_2669,0,0,4912,4912,MRI
MRI_2687,0,0,4912,4912,MRI
MRI_2768,0,0,4912,4912,MRI
MRI_2845,0,0,4912,4912,MRI
MRI_2866,0,0,4912,4912,MRI
MRI_2896,0,0,4912,4912,MRI
MRI_2948,0,0,4912,4912,MRI
